site__ YYMMMDD yyyy.yyyy _MJD_______ time____ __east(m)_______ _north(m)________ ____up(m)_______ reflat(deg)_____ reflon(deg)_____ Height(m)_______
950203 00NOV19 2000.8825 51867.49499 12:00:00 -3.9359668194E+06 3.1865312483E+06 3.8645628004E+06 3.7533693249E+01 1.4100661060E+02 5.3521795154E+01
950203 00NOV20 2000.8852 51868.48319 12:00:00 -3.9359668432E+06 3.1865312513E+06 3.8645628096E+06 3.7533693202E+01 1.4100661074E+02 5.3543565649E+01
950203 00NOV21 2000.8879 51869.47139 12:00:00 -3.9359668366E+06 3.1865312383E+06 3.8645628012E+06 3.7533693215E+01 1.4100661081E+02 5.3527893652E+01
950203 00NOV22 2000.8907 51870.49619 12:00:00 -3.9359668242E+06 3.1865312570E+06 3.8645627913E+06 3.7533693133E+01 1.4100661056E+02 5.3523550668E+01
950203 00NOV23 2000.8934 51871.48440 12:00:00 -3.9359668227E+06 3.1865312490E+06 3.8645627984E+06 3.7533693218E+01 1.4100661062E+02 5.3522959873E+01
950203 00NOV24 2000.8961 51872.47259 12:00:00 -3.9359668235E+06 3.1865312482E+06 3.8645628039E+06 3.7533693256E+01 1.4100661063E+02 5.3526404509E+01
950203 00NOV25 2000.8989 51873.49740 12:00:00 -3.9359668303E+06 3.1865312456E+06 3.8645627977E+06 3.7533693192E+01 1.4100661070E+02 5.3525521005E+01
950203 00NOV26 2000.9016 51874.48559 12:00:00 -3.9359668267E+06 3.1865312667E+06 3.8645627928E+06 3.7533693100E+01 1.4100661049E+02 5.3530845412E+01
950203 00NOV27 2000.9043 51875.47380 12:00:00 -3.9359668247E+06 3.1865312568E+06 3.8645627986E+06 3.7533693184E+01 1.4100661056E+02 5.3528206400E+01
950203 00NOV28 2000.9071 51876.49860 12:00:00 -3.9359668166E+06 3.1865312330E+06 3.8645627936E+06 3.7533693265E+01 1.4100661071E+02 5.3508292331E+01
950203 00NOV29 2000.9098 51877.48679 12:00:00 -3.9359668234E+06 3.1865312530E+06 3.8645627969E+06 3.7533693190E+01 1.4100661059E+02 5.3524473370E+01
950203 00NOV30 2000.9125 51878.47499 12:00:00 -3.9359668156E+06 3.1865312432E+06 3.8645627962E+06 3.7533693252E+01 1.4100661062E+02 5.3514349557E+01
950203 00DEC01 2000.9153 51879.49979 12:00:00 -3.9359668241E+06 3.1865312512E+06 3.8645628000E+06 3.7533693216E+01 1.4100661061E+02 5.3525895248E+01
950203 00DEC02 2000.9180 51880.48800 12:00:00 -3.9359668146E+06 3.1865312411E+06 3.8645627930E+06 3.7533693241E+01 1.4100661063E+02 5.3510735846E+01
950203 00DEC03 2000.9207 51881.47619 12:00:00 -3.9359668402E+06 3.1865312572E+06 3.8645628064E+06 3.7533693172E+01 1.4100661067E+02 5.3542711092E+01
950203 00DEC04 2000.9234 51882.46440 12:00:00 -3.9359668211E+06 3.1865312446E+06 3.8645628055E+06 3.7533693290E+01 1.4100661064E+02 5.3524103763E+01
950203 00DEC05 2000.9262 51883.48919 12:00:00 -3.9359668299E+06 3.1865312477E+06 3.8645627948E+06 3.7533693166E+01 1.4100661068E+02 5.3524555563E+01
950203 00DEC06 2000.9289 51884.47740 12:00:00 -3.9359668356E+06 3.1865312525E+06 3.8645627933E+06 3.7533693114E+01 1.4100661068E+02 5.3529549895E+01
950203 00DEC07 2000.9316 51885.46559 12:00:00 -3.9359668225E+06 3.1865312571E+06 3.8645628033E+06 3.7533693226E+01 1.4100661054E+02 5.3529863536E+01
950203 00DEC08 2000.9344 51886.49039 12:00:00 -3.9359668193E+06 3.1865312504E+06 3.8645628024E+06 3.7533693256E+01 1.4100661058E+02 5.3523999828E+01
950203 00DEC09 2000.9371 51887.47860 12:00:00 -3.9359668293E+06 3.1865312618E+06 3.8645628113E+06 3.7533693238E+01 1.4100661055E+02 5.3541273599E+01
950203 00DEC10 2000.9398 51888.46679 12:00:00 -3.9359668317E+06 3.1865312629E+06 3.8645628155E+06 3.7533693253E+01 1.4100661056E+02 5.3545860424E+01
950203 00DEC11 2000.9426 51889.49160 12:00:00 -3.9359668240E+06 3.1865312584E+06 3.8645628099E+06 3.7533693262E+01 1.4100661054E+02 5.3535457606E+01
950203 00DEC12 2000.9453 51890.47979 12:00:00 -3.9359668365E+06 3.1865312608E+06 3.8645628086E+06 3.7533693191E+01 1.4100661061E+02 5.3543567288E+01
950203 00DEC13 2000.9480 51891.46800 12:00:00 -3.9359668448E+06 3.1865312773E+06 3.8645628112E+06 3.7533693117E+01 1.4100661052E+02 5.3558499943E+01
950203 00DEC14 2000.9508 51892.49279 12:00:00 -3.9359668399E+06 3.1865312607E+06 3.8645628065E+06 3.7533693162E+01 1.4100661064E+02 5.3544333535E+01
950203 00DEC15 2000.9535 51893.48100 12:00:00 -3.9359668330E+06 3.1865312504E+06 3.8645627957E+06 3.7533693150E+01 1.4100661068E+02 5.3528361730E+01
950203 00DEC16 2000.9562 51894.46919 12:00:00 -3.9359668424E+06 3.1865312596E+06 3.8645628036E+06 3.7533693134E+01 1.4100661066E+02 5.3543558726E+01
950203 00DEC17 2000.9590 51895.49399 12:00:00 -3.9359668282E+06 3.1865312529E+06 3.8645628054E+06 3.7533693231E+01 1.4100661062E+02 5.3532560295E+01
950203 00DEC18 2000.9617 51896.48220 12:00:00 -3.9359668323E+06 3.1865312593E+06 3.8645628021E+06 3.7533693168E+01 1.4100661059E+02 5.3536270252E+01
950203 00DEC19 2000.9644 51897.47039 12:00:00 -3.9359668309E+06 3.1865312483E+06 3.8645627944E+06 3.7533693157E+01 1.4100661068E+02 5.3525227589E+01
950203 00DEC20 2000.9672 51898.49520 12:00:00 -3.9359668362E+06 3.1865312560E+06 3.8645628044E+06 3.7533693179E+01 1.4100661065E+02 5.3538428541E+01
950203 00DEC21 2000.9699 51899.48339 12:00:00 -3.9359668295E+06 3.1865312492E+06 3.8645627976E+06 3.7533693182E+01 1.4100661066E+02 5.3526763333E+01
950203 00DEC22 2000.9726 51900.47160 12:00:00 -3.9359668236E+06 3.1865312516E+06 3.8645628004E+06 3.7533693219E+01 1.4100661060E+02 5.3526030366E+01
950203 00DEC23 2000.9754 51901.49639 12:00:00 -3.9359668354E+06 3.1865312581E+06 3.8645628061E+06 3.7533693187E+01 1.4100661063E+02 5.3540019016E+01
950203 00DEC24 2000.9781 51902.48459 12:00:00 -3.9359668339E+06 3.1865312471E+06 3.8645627908E+06 3.7533693122E+01 1.4100661071E+02 5.3524284586E+01
950203 00DEC25 2000.9808 51903.47279 12:00:00 -3.9359668377E+06 3.1865312520E+06 3.8645628035E+06 3.7533693180E+01 1.4100661070E+02 5.3536808825E+01
950203 00DEC26 2000.9836 51904.49759 12:00:00 -3.9359668419E+06 3.1865312432E+06 3.8645627971E+06 3.7533693147E+01 1.4100661080E+02 5.3531107359E+01
950203 00DEC27 2000.9863 51905.48580 12:00:00 -3.9359668383E+06 3.1865312507E+06 3.8645627981E+06 3.7533693143E+01 1.4100661071E+02 5.3533240124E+01
950203 00DEC28 2000.9890 51906.47399 12:00:00 -3.9359668396E+06 3.1865312544E+06 3.8645627984E+06 3.7533693127E+01 1.4100661069E+02 5.3536070337E+01
950203 00DEC29 2000.9918 51907.49880 12:00:00 -3.9359668296E+06 3.1865312535E+06 3.8645627932E+06 3.7533693136E+01 1.4100661063E+02 5.3526289965E+01
950203 00DEC30 2000.9945 51908.48699 12:00:00 -3.9359668362E+06 3.1865312550E+06 3.8645627999E+06 3.7533693150E+01 1.4100661066E+02 5.3535188039E+01
950203 00DEC31 2000.9972 51909.47520 12:00:00 -3.9359668317E+06 3.1865312660E+06 3.8645628095E+06 3.7533693200E+01 1.4100661053E+02 5.3543751885E+01
950203 01JAN01 2001.0000 51910.50000 12:00:00 -3.9359668421E+06 3.1865312654E+06 3.8645628133E+06 3.7533693185E+01 1.4100661061E+02 5.3552177403E+01
950203 01JAN02 2001.0027 51911.48550 12:00:00 -3.9359668337E+06 3.1865312654E+06 3.8645628032E+06 3.7533693148E+01 1.4100661055E+02 5.3540847025E+01
950203 01JAN03 2001.0054 51912.47100 12:00:00 -3.9359668334E+06 3.1865312671E+06 3.8645628115E+06 3.7533693203E+01 1.4100661053E+02 5.3546566978E+01
950203 01JAN04 2001.0082 51913.49300 12:00:00 -3.9359668325E+06 3.1865312614E+06 3.8645628081E+06 3.7533693202E+01 1.4100661058E+02 5.3541096739E+01
950203 01JAN05 2001.0109 51914.47850 12:00:00 -3.9359668337E+06 3.1865312634E+06 3.8645628109E+06 3.7533693210E+01 1.4100661057E+02 5.3544540126E+01
950203 01JAN06 2001.0136 51915.46399 12:00:00 -3.9359668298E+06 3.1865312599E+06 3.8645627976E+06 3.7533693144E+01 1.4100661057E+02 5.3532287287E+01
950203 01JAN07 2001.0164 51916.48600 12:00:00 -3.9359668308E+06 3.1865312546E+06 3.8645627952E+06 3.7533693141E+01 1.4100661062E+02 5.3528796893E+01
950203 01JAN08 2001.0191 51917.47149 12:00:00 -3.9359668570E+06 3.1865312895E+06 3.8645628356E+06 3.7533693197E+01 1.4100661050E+02 5.3586971855E+01
950203 01JAN09 2001.0219 51918.49350 12:00:00 -3.9359668393E+06 3.1865312682E+06 3.8645628097E+06 3.7533693161E+01 1.4100661057E+02 5.3549655592E+01
950203 01JAN10 2001.0246 51919.47899 12:00:00 -3.9359668354E+06 3.1865312614E+06 3.8645627976E+06 3.7533693115E+01 1.4100661060E+02 5.3536487203E+01
950203 01JAN11 2001.0273 51920.46449 12:00:00 -3.9359668325E+06 3.1865312523E+06 3.8645627957E+06 3.7533693145E+01 1.4100661066E+02 5.3529001622E+01
950203 01JAN12 2001.0301 51921.48649 12:00:00 -3.9359668320E+06 3.1865312599E+06 3.8645628022E+06 3.7533693168E+01 1.4100661059E+02 5.3536445662E+01
950203 01JAN13 2001.0328 51922.47199 12:00:00 -3.9359668298E+06 3.1865312545E+06 3.8645628021E+06 3.7533693195E+01 1.4100661062E+02 5.3532334336E+01
950203 01JAN14 2001.0356 51923.49399 12:00:00 -3.9359668311E+06 3.1865312563E+06 3.8645628037E+06 3.7533693195E+01 1.4100661061E+02 5.3535008490E+01
950203 01JAN15 2001.0383 51924.47949 12:00:00 -3.9359668317E+06 3.1865312613E+06 3.8645627957E+06 3.7533693118E+01 1.4100661057E+02 5.3532999350E+01
950203 01JAN16 2001.0410 51925.46499 12:00:00 -3.9359668304E+06 3.1865312583E+06 3.8645627950E+06 3.7533693128E+01 1.4100661059E+02 5.3530274729E+01
950203 01JAN17 2001.0438 51926.48699 12:00:00 -3.9359668291E+06 3.1865312562E+06 3.8645627968E+06 3.7533693154E+01 1.4100661060E+02 5.3529522257E+01
950203 01JAN18 2001.0465 51927.47249 12:00:00 -3.9359668336E+06 3.1865312556E+06 3.8645627965E+06 3.7533693135E+01 1.4100661064E+02 5.3531813592E+01
950203 01JAN19 2001.0493 51928.49449 12:00:00 -3.9359668306E+06 3.1865312537E+06 3.8645627972E+06 3.7533693159E+01 1.4100661063E+02 5.3529443002E+01
950203 01JAN20 2001.0520 51929.47999 12:00:00 -3.9359668470E+06 3.1865312757E+06 3.8645628113E+06 3.7533693114E+01 1.4100661055E+02 5.3559118431E+01
950203 01JAN21 2001.0547 51930.46550 12:00:00 -3.9359668398E+06 3.1865312654E+06 3.8645628049E+06 3.7533693135E+01 1.4100661059E+02 5.3545642329E+01
950203 01JAN22 2001.0575 51931.48749 12:00:00 -3.9359668293E+06 3.1865312646E+06 3.8645627990E+06 3.7533693140E+01 1.4100661053E+02 5.3535177233E+01
950203 01JAN23 2001.0602 51932.47300 12:00:00 -3.9359668285E+06 3.1865312626E+06 3.8645628003E+06 3.7533693160E+01 1.4100661054E+02 5.3534478209E+01
950203 01JAN24 2001.0630 51933.49500 12:00:00 -3.9359668283E+06 3.1865312576E+06 3.8645627990E+06 3.7533693168E+01 1.4100661058E+02 5.3531068063E+01
950203 01JAN25 2001.0657 51934.48050 12:00:00 -3.9359668349E+06 3.1865312545E+06 3.8645627952E+06 3.7533693124E+01 1.4100661065E+02 5.3531273950E+01
950203 01JAN26 2001.0684 51935.46600 12:00:00 -3.9359668243E+06 3.1865312571E+06 3.8645627947E+06 3.7533693156E+01 1.4100661056E+02 5.3525733572E+01
950203 01JAN27 2001.0712 51936.48800 12:00:00 -3.9359668673E+06 3.1865312919E+06 3.8645628493E+06 3.7533693243E+01 1.4100661056E+02 5.3602864027E+01
950203 01JAN28 2001.0739 51937.47350 12:00:00 -3.9359668348E+06 3.1865312676E+06 3.8645628047E+06 3.7533693147E+01 1.4100661054E+02 5.3543536579E+01
950203 01JAN29 2001.0767 51938.49550 12:00:00 -3.9359668290E+06 3.1865312596E+06 3.8645627989E+06 3.7533693158E+01 1.4100661057E+02 5.3532436525E+01
950203 01JAN30 2001.0794 51939.48100 12:00:00 -3.9359668312E+06 3.1865312625E+06 3.8645628004E+06 3.7533693149E+01 1.4100661056E+02 5.3536153328E+01
950203 01JAN31 2001.0821 51940.46649 12:00:00 -3.9359668297E+06 3.1865312594E+06 3.8645627869E+06 3.7533693070E+01 1.4100661057E+02 5.3525457427E+01
950203 01FEB01 2001.0849 51941.48850 12:00:00 -3.9359668309E+06 3.1865312646E+06 3.8645628074E+06 3.7533693193E+01 1.4100661054E+02 5.3541280875E+01
950203 01FEB02 2001.0876 51942.47399 12:00:00 -3.9359668391E+06 3.1865312663E+06 3.8645627963E+06 3.7533693073E+01 1.4100661058E+02 5.3540420619E+01
950203 01FEB03 2001.0904 51943.49600 12:00:00 -3.9359668288E+06 3.1865312643E+06 3.8645628044E+06 3.7533693182E+01 1.4100661052E+02 5.3538009204E+01
950203 01FEB04 2001.0931 51944.48149 12:00:00 -3.9359668287E+06 3.1865312597E+06 3.8645628020E+06 3.7533693181E+01 1.4100661056E+02 5.3534190129E+01
950203 01FEB05 2001.0958 51945.46699 12:00:00 -3.9359668285E+06 3.1865312580E+06 3.8645627997E+06 3.7533693171E+01 1.4100661058E+02 5.3531817378E+01
950203 01FEB06 2001.0986 51946.48899 12:00:00 -3.9359668238E+06 3.1865312493E+06 3.8645627974E+06 3.7533693205E+01 1.4100661062E+02 5.3523178303E+01
950203 01FEB07 2001.1013 51947.47449 12:00:00 -3.9359668443E+06 3.1865312681E+06 3.8645628222E+06 3.7533693230E+01 1.4100661060E+02 5.3560302696E+01
950203 01FEB08 2001.1041 51948.49649 12:00:00 -3.9359668366E+06 3.1865312549E+06 3.8645628173E+06 3.7533693273E+01 1.4100661066E+02 5.3545985239E+01
950203 01FEB09 2001.1068 51949.48199 12:00:00 -3.9359668319E+06 3.1865312600E+06 3.8645628133E+06 3.7533693247E+01 1.4100661058E+02 5.3543196356E+01
950203 01FEB10 2001.1095 51950.46750 12:00:00 -3.9359668215E+06 3.1865312549E+06 3.8645628079E+06 3.7533693270E+01 1.4100661056E+02 5.3530951905E+01
950203 01FEB11 2001.1123 51951.48949 12:00:00 -3.9359668221E+06 3.1865312466E+06 3.8645628060E+06 3.7533693283E+01 1.4100661063E+02 5.3526022661E+01
950203 01FEB12 2001.1150 51952.47500 12:00:00 -3.9359668251E+06 3.1865312530E+06 3.8645628145E+06 3.7533693309E+01 1.4100661060E+02 5.3536243542E+01
950203 01FEB13 2001.1178 51953.49699 12:00:00 -3.9359668277E+06 3.1865312496E+06 3.8645628062E+06 3.7533693250E+01 1.4100661065E+02 5.3531092890E+01
950203 01FEB14 2001.1205 51954.48249 12:00:00 -3.9359668200E+06 3.1865312586E+06 3.8645628067E+06 3.7533693255E+01 1.4100661051E+02 5.3531142550E+01
950203 01FEB15 2001.1232 51955.46800 12:00:00 -3.9359668264E+06 3.1865312562E+06 3.8645628109E+06 3.7533693266E+01 1.4100661058E+02 5.3536448278E+01
950203 01FEB16 2001.1260 51956.48999 12:00:00 -3.9359668156E+06 3.1865312481E+06 3.8645627989E+06 3.7533693255E+01 1.4100661057E+02 5.3518439461E+01
950203 01FEB17 2001.1287 51957.47550 12:00:00 -3.9359668319E+06 3.1865312587E+06 3.8645628080E+06 3.7533693214E+01 1.4100661060E+02 5.3539318779E+01
950203 01FEB18 2001.1315 51958.49749 12:00:00 -3.9359668344E+06 3.1865312611E+06 3.8645628137E+06 3.7533693235E+01 1.4100661059E+02 5.3545529748E+01
950203 01FEB19 2001.1342 51959.48300 12:00:00 -3.9359668382E+06 3.1865312695E+06 3.8645628143E+06 3.7533693194E+01 1.4100661055E+02 5.3552428748E+01
950203 01FEB20 2001.1369 51960.46850 12:00:00 -3.9359668317E+06 3.1865312564E+06 3.8645628074E+06 3.7533693218E+01 1.4100661062E+02 5.3537682328E+01
950203 01FEB21 2001.1397 51961.49050 12:00:00 -3.9359668325E+06 3.1865312638E+06 3.8645628069E+06 3.7533693186E+01 1.4100661056E+02 5.3541563208E+01
950203 01FEB22 2001.1424 51962.47600 12:00:00 -3.9359668330E+06 3.1865312541E+06 3.8645628079E+06 3.7533693224E+01 1.4100661064E+02 5.3537640525E+01
950203 01FEB23 2001.1452 51963.49800 12:00:00 -3.9359668273E+06 3.1865312551E+06 3.8645627995E+06 3.7533693185E+01 1.4100661060E+02 5.3529508905E+01
950203 01FEB24 2001.1479 51964.48350 12:00:00 -3.9359668595E+06 3.1865312805E+06 3.8645628185E+06 3.7533693096E+01 1.4100661060E+02 5.3573604092E+01
950203 01FEB25 2001.1506 51965.46899 12:00:00 -3.9359668387E+06 3.1865312429E+06 3.8645627957E+06 3.7533693151E+01 1.4100661078E+02 5.3528132488E+01
950203 01FEB26 2001.1534 51966.49100 12:00:00 -3.9359668298E+06 3.1865312538E+06 3.8645628007E+06 3.7533693187E+01 1.4100661062E+02 5.3531132133E+01
950203 01FEB27 2001.1561 51967.47649 12:00:00 -3.9359668250E+06 3.1865312575E+06 3.8645627980E+06 3.7533693176E+01 1.4100661056E+02 5.3528375045E+01
950203 01FEB28 2001.1589 51968.49850 12:00:00 -3.9359668180E+06 3.1865312481E+06 3.8645627881E+06 3.7533693167E+01 1.4100661059E+02 5.3513338994E+01
950203 01MAR01 2001.1616 51969.48399 12:00:00 -3.9359668414E+06 3.1865312694E+06 3.8645628070E+06 3.7533693129E+01 1.4100661057E+02 5.3549903744E+01
950203 01MAR02 2001.1643 51970.46949 12:00:00 -3.9359668246E+06 3.1865312603E+06 3.8645627955E+06 3.7533693150E+01 1.4100661053E+02 5.3528002580E+01
950203 01MAR03 2001.1671 51971.49149 12:00:00 -3.9359668176E+06 3.1865312521E+06 3.8645627815E+06 3.7533693108E+01 1.4100661055E+02 5.3511067464E+01
950203 01MAR04 2001.1698 51972.47699 12:00:00 -3.9359668372E+06 3.1865312510E+06 3.8645627888E+06 3.7533693080E+01 1.4100661070E+02 5.3527046033E+01
950203 01MAR05 2001.1726 51973.49899 12:00:00 -3.9359668256E+06 3.1865312493E+06 3.8645627833E+06 3.7533693096E+01 1.4100661063E+02 5.3515697584E+01
950203 01MAR06 2001.1753 51974.48449 12:00:00 -3.9359668253E+06 3.1865312515E+06 3.8645627816E+06 3.7533693078E+01 1.4100661061E+02 5.3515574746E+01
950203 01MAR07 2001.1780 51975.47000 12:00:00 -3.9359668263E+06 3.1865312470E+06 3.8645627764E+06 3.7533693052E+01 1.4100661066E+02 5.3510777696E+01
950203 01MAR08 2001.1808 51976.49199 12:00:00 -3.9359668169E+06 3.1865312612E+06 3.8645627899E+06 3.7533693140E+01 1.4100661047E+02 5.3520294237E+01
950203 01MAR09 2001.1835 51977.47750 12:00:00 -3.9359668228E+06 3.1865312521E+06 3.8645627839E+06 3.7533693103E+01 1.4100661059E+02 5.3515734531E+01
950203 01MAR10 2001.1863 51978.49949 12:00:00 -3.9359668347E+06 3.1865312686E+06 3.8645628011E+06 3.7533693118E+01 1.4100661053E+02 5.3541780703E+01
950203 01MAR11 2001.1890 51979.48500 12:00:00 -3.9359668279E+06 3.1865312612E+06 3.8645627900E+06 3.7533693093E+01 1.4100661055E+02 5.3527134797E+01
950203 01MAR12 2001.1917 51980.47050 12:00:00 -3.9359668277E+06 3.1865312583E+06 3.8645627907E+06 3.7533693109E+01 1.4100661057E+02 5.3525990957E+01
950203 01MAR13 2001.1945 51981.49250 12:00:00 -3.9359668323E+06 3.1865312648E+06 3.8645627932E+06 3.7533693085E+01 1.4100661055E+02 5.3533592497E+01
950203 01MAR14 2001.1972 51982.47800 12:00:00 -3.9359668282E+06 3.1865312603E+06 3.8645627856E+06 3.7533693064E+01 1.4100661056E+02 5.3524190013E+01
950203 01MAR15 2001.2000 51983.50000 12:00:00 -3.9359668368E+06 3.1865312696E+06 3.8645628013E+06 3.7533693107E+01 1.4100661054E+02 5.3543695820E+01
950203 01MAR16 2001.2027 51984.48550 12:00:00 -3.9359668268E+06 3.1865312646E+06 3.8645627979E+06 3.7533693143E+01 1.4100661051E+02 5.3532966254E+01
950203 01MAR17 2001.2054 51985.47100 12:00:00 -3.9359668202E+06 3.1865312487E+06 3.8645627962E+06 3.7533693214E+01 1.4100661060E+02 5.3519929051E+01
950203 01MAR18 2001.2082 51986.49300 12:00:00 -3.9359668307E+06 3.1865312717E+06 3.8645627999E+06 3.7533693116E+01 1.4100661047E+02 5.3540131137E+01
950203 01MAR19 2001.2109 51987.47850 12:00:00 -3.9359668203E+06 3.1865312555E+06 3.8645627923E+06 3.7533693162E+01 1.4100661054E+02 5.3521007739E+01
950203 01MAR20 2001.2136 51988.46399 12:00:00 -3.9359668165E+06 3.1865312596E+06 3.8645627834E+06 3.7533693100E+01 1.4100661048E+02 5.3515289363E+01
950203 01MAR21 2001.2164 51989.48600 12:00:00 -3.9359668415E+06 3.1865312643E+06 3.8645627969E+06 3.7533693074E+01 1.4100661062E+02 5.3541267393E+01
950203 01MAR22 2001.2191 51990.47149 12:00:00 -3.9359668283E+06 3.1865312637E+06 3.8645628034E+06 3.7533693179E+01 1.4100661053E+02 5.3536792425E+01
950203 01MAR23 2001.2219 51991.49350 12:00:00 -3.9359668176E+06 3.1865312585E+06 3.8645628058E+06 3.7533693260E+01 1.4100661050E+02 5.3529065154E+01
950203 01MAR24 2001.2246 51992.47899 12:00:00 -3.9359668338E+06 3.1865312700E+06 3.8645628033E+06 3.7533693133E+01 1.4100661051E+02 5.3543264874E+01
950203 01MAR25 2001.2273 51993.46449 12:00:00 -3.9359668241E+06 3.1865312810E+06 3.8645627993E+06 3.7533693108E+01 1.4100661034E+02 5.3540338303E+01
950203 01MAR26 2001.2301 51994.48649 12:00:00 -3.9359668188E+06 3.1865312671E+06 3.8645628071E+06 3.7533693234E+01 1.4100661043E+02 5.3534887950E+01
950203 01MAR27 2001.2328 51995.47199 12:00:00 -3.9359668356E+06 3.1865312696E+06 3.8645627967E+06 3.7533693079E+01 1.4100661053E+02 5.3540153774E+01
950203 01MAR28 2001.2356 51996.49399 12:00:00 -3.9359668326E+06 3.1865312687E+06 3.8645627974E+06 3.7533693100E+01 1.4100661051E+02 5.3538282163E+01
950203 01MAR29 2001.2383 51997.47949 12:00:00 -3.9359668350E+06 3.1865312744E+06 3.8645628080E+06 3.7533693146E+01 1.4100661048E+02 5.3549063343E+01
950203 01MAR30 2001.2410 51998.46499 12:00:00 -3.9359668204E+06 3.1865312623E+06 3.8645627958E+06 3.7533693163E+01 1.4100661048E+02 5.3526594713E+01
950203 01MAR31 2001.2438 51999.48699 12:00:00 -3.9359668248E+06 3.1865312665E+06 3.8645627978E+06 3.7533693144E+01 1.4100661048E+02 5.3532620726E+01
950203 01APR01 2001.2465 52000.47249 12:00:00 -3.9359668270E+06 3.1865312537E+06 3.8645627867E+06 3.7533693100E+01 1.4100661061E+02 5.3520827319E+01
950203 01APR02 2001.2493 52001.49449 12:00:00 -3.9359668313E+06 3.1865312572E+06 3.8645627968E+06 3.7533693141E+01 1.4100661061E+02 5.3531377163E+01
950203 01APR03 2001.2520 52002.47999 12:00:00 -3.9359668211E+06 3.1865312619E+06 3.8645627980E+06 3.7533693177E+01 1.4100661049E+02 5.3528166856E+01
950203 01APR04 2001.2547 52003.46550 12:00:00 -3.9359668124E+06 3.1865312546E+06 3.8645627814E+06 3.7533693121E+01 1.4100661049E+02 5.3509049065E+01
950203 01APR05 2001.2575 52004.48749 12:00:00 -3.9359668237E+06 3.1865312621E+06 3.8645627978E+06 3.7533693164E+01 1.4100661051E+02 5.3529747264E+01
950203 01APR06 2001.2602 52005.47300 12:00:00 -3.9359668258E+06 3.1865312607E+06 3.8645627943E+06 3.7533693135E+01 1.4100661054E+02 5.3528210694E+01
950203 01APR07 2001.2630 52006.49499 12:00:00 -3.9359668240E+06 3.1865312681E+06 3.8645627890E+06 3.7533693079E+01 1.4100661046E+02 5.3527564819E+01
950203 01APR08 2001.2657 52007.48050 12:00:00 -3.9359668287E+06 3.1865312593E+06 3.8645627989E+06 3.7533693160E+01 1.4100661057E+02 5.3532101934E+01
950203 01APR09 2001.2684 52008.46600 12:00:00 -3.9359668192E+06 3.1865312569E+06 3.8645627944E+06 3.7533693177E+01 1.4100661052E+02 5.3522307722E+01
950203 01APR10 2001.2712 52009.48800 12:00:00 -3.9359668189E+06 3.1865312554E+06 3.8645627958E+06 3.7533693193E+01 1.4100661053E+02 5.3522227276E+01
950203 01APR11 2001.2739 52010.47350 12:00:00 -3.9359668198E+06 3.1865312723E+06 3.8645627930E+06 3.7533693111E+01 1.4100661039E+02 5.3529508848E+01
950203 01APR12 2001.2767 52011.49550 12:00:00 -3.9359668275E+06 3.1865312586E+06 3.8645627930E+06 3.7533693126E+01 1.4100661057E+02 5.3527418608E+01
